10.37.;76;36 км 300 м, Киевское шоссе;Из СПб;30.194024, 59.633137;А, Б;http://elvispiter.ru/images/36%20%D0%BA%D0%BC%20300%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%90.jpg, http://elvispiter.ru/images/36%20%D0%BA%D0%BC%20300%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%90%20%283%29.jpg
10.33.;77;36 км 500 м, Киевское шоссе;В СПб;30.191794, 59.631052;А, Б;http://elvispiter.ru/images/10.33_a.jpg, http://elvispiter.ru/images/10.33_b.jpg
10.39.;78;36 км 550 м, Киевское шоссе;Из СПб;30.190904, 59.630552;А, Б;http://elvispiter.ru/images/10.39_a.jpg, http://elvispiter.ru/images/10.39_b.jpg
10.5.;79;37 км 200 м, Киевское шоссе, АЗС "Neste";В СПб;30.186612, 59.626471;А, Б;http://elvispiter.ru/images/37%20%D0%BA%D0%BC%20200%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%90%D0%97%D0%A1%20Neste%20%D0%90.jpg, http://elvispiter.ru/images/37%20%D0%BA%D0%BC%20200%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%90%D0%97%D0%A1%20Neste%2C%20%D0%91.jpg
10.30.;80;37 км 300 м, Киевское шоссе,АЗС "Neste";Из СПб;30.185973, 59.625301;А, Б;http://elvispiter.ru/images/37%20%D0%BA%D0%BC%20300%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%D0%90%D0%97%D0%A1%20Neste%2C%20%D0%90.jpg, http://elvispiter.ru/images/37%20%D0%BA%D0%BC%20300%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%D0%90%D0%97%D0%A1%20Neste%2C%20%D0%91.jpg
10.34.;81;37 км 700 м, Киевское шоссе,АЗС "Neste";В СПб;30.183093, 59.623221;А, Б;http://elvispiter.ru/images/37%20%D0%BA%D0%BC%20700%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%D0%90%D0%97%D0%A1%20Neste%2C%20%D0%90.jpg, http://elvispiter.ru/images/37%20%D0%BA%D0%BC%20300%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%D0%90%D0%97%D0%A1%20Neste%2C%20%D0%91.jpg
10.58.;437;37 км 800м, Киевское шоссе, АЗС "Neste";Из СПб;30.181885, 59.621487;А, Б;http://elvispiter.ru/images/37%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%90%D0%97%D0%A1%20Neste%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B11.jpg, http://elvispiter.ru/images/37%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%90%D0%97%D0%A1%20Neste%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.jpg
10.70.;570;37 км 900 м, Киевское шоссе, п.Малое Верево;В СПб;30.181127, 59.621329;А, Б;http://elvispiter.ru/images/%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%2037%20%D0%BA%D0%BC%20900%20%D0%BC%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%20_%D0%90.jpg, http://elvispiter.ru/images/%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%2037%20%D0%BA%D0%BC%20900%20%D0%BC%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%20_%D0%91.jpg
10.31.;82;38 км 200 м, Киевское шоссе;В СПб;30.178973, 59.619265;А, Б;http://elvispiter.ru/images/38%20%D0%BA%D0%BC%20200%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1_%D0%90.JPG, http://elvispiter.ru/images/38%20%D0%BA%D0%BC%20200%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%20%20%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1_%D0%91.JPG
10.6.;83;38 км 500 м, Киевское шоссе, въезд, п. Верево;В СПб;30.175969, 59.616433;А, Б;http://elvispiter.ru/images/38%20%D0%BA%D0%BC%20500%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%2C%20%D0%BF.%20%D0%92%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%2C%20%D0%90.jpg, http://elvispiter.ru/images/38%20%D0%BA%D0%BC%20500%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%2C%20%D0%BF.%20%D0%92%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%2C%20%D0%91.jpg
10.62.;498;Киевское шоссе, д. Вайя, д.14;Из СПб;30.166345, 59.60656;А, Б;http://elvispiter.ru/images/%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D1%80-%D0%BD%2C%20%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%92%D0%B0%D0%B9%D1%8F%2C%20%D0%B4%D0%BE%D0%BC%2014%20%D0%90%20%D0%B2%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG, http://elvispiter.ru/images/%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D1%80-%D0%BD%2C%20%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%92%D0%B0%D0%B9%D1%8F%2C%20%D0%B4%D0%BE%D0%BC%2014%20%D0%91%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG
10.4.;84;39 км 100 м, Киевское шоссе, п. Верево;В СПб;30.171592, 59.612236;А, Б;http://elvispiter.ru/images/39%20%D0%BA%D0%BC%20100%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BF.%20%D0%92%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%2C%20%D0%90.jpg, http://elvispiter.ru/images/39%20%D0%BA%D0%BC%20100%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BF.%20%D0%92%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%2C%20%D0%91.jpg
10.26.;85;39 км 200м, Киевское шоссе, п. Верево;В СПб;30.170541, 59.611225;А, Б;http://elvispiter.ru/images/39%20%D0%BA%D0%BC%20200%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BF.%20%D0%92%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%2C%20%D0%90.jpg, http://elvispiter.ru/images/39%20%D0%BA%D0%BC%20200%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BF.%20%D0%92%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%2C%20%D0%91.jpg
10.66.;557;40 км 100м, Киевское шоссе, д. Вайя;В СПб;30.163035, 59.604071;А, Б;http://elvispiter.ru/images/40%20%D0%BA%D0%BC%20100%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%2C%20%D0%BF.%20%D0%92%D0%B0%D0%B8-%D1%8F%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.JPG, http://elvispiter.ru/images/40%20%D0%BA%D0%BC%20100%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%2C%20%D0%BF.%20%D0%92%D0%B0%D0%B8-%D1%8F%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1.JPG
10.51.;322;42 км 980м, Киевское шоссе, объездная г. Гатчина;Из СПб;30.1698, 59.5799;А, Б;http://elvispiter.ru/images/42%D0%BA%D0%BC.jpg, http://elvispiter.ru/images/42%20%D0%BA%D0%BC%20980%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
10.52.;323;44 км 900м, Киевское шоссе, объездная г. Гатчина,;В СПб;30.166376, 59.563304;А, Б;http://elvispiter.ru/images/44%20%D0%BA%D0%BC%20900%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.JPG, http://elvispiter.ru/images/44%20%D0%BA%D0%BC%20900%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
10.55.;377;45 км 600м, Киевское шоссе, объездная г. Гатчина;Из СПб;30.166179, 59.558289;А, Б;http://elvispiter.ru/images/45%20%D0%BA%D0%BC%20600%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1.JPG, http://elvispiter.ru/images/45%20%D0%BA%D0%BC%20600%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.JPG
10.65.;513;47 км 050м, Киевское шоссе, объездная г. Гатчина, поворот на п.Торфяное;Из СПб;30.164132, 59.543553;А, Б;http://elvispiter.ru/images/47%20%D0%BA%D0%BC%20050%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1.JPG, http://elvispiter.ru/images/47%20%D0%BA%D0%BC%20050%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.JPG
10.53.;324;52 км 100м, Киевское шоссе, объездная г. Гатчина;В СПб;30.0894, 59.5262;А, Б;http://elvispiter.ru/images/52%20%D0%BA%D0%BC%20100%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/52%20%D0%BA%D0%BC%20100%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
10.54.;325;52 км 690м, Киевское шоссе, объездная г. Гатчина;В СПб;30.0788, 59.5258;А, Б;http://elvispiter.ru/images/52%20%D0%BA%D0%BC%20690%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/52%20%D0%BA%D0%BC%20690%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
10.16.;86;53 км 800 м, Спб-Псков, п. Большие Колпаны, стрелка к виадуку;Из СПб;30.070934, 59.52338;А, Б;http://elvispiter.ru/images/53%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%A1%D0%BF%D0%B1-%D0%9F%D1%81%D0%BA%D0%BE%D0%B2%2C%20%D0%BF.%20%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5%20%D0%9A%D0%BE%D0%BB%D0%BF%D0%B0%D0%BD%D1%8B%2C%20%D1%81%D1%82%D1%80%D0%B5%D0%BB%D0%BA%D0%B0%20%D0%BA%20%D0%B2%D0%B8%D0%B0%D0%B4%D1%83%D0%BA%D1%83%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg, http://elvispiter.ru/images/53%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%A1%D0%BF%D0%B1-%D0%9F%D1%81%D0%BA%D0%BE%D0%B2%2C%20%D0%BF.%20%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5%20%D0%9A%D0%BE%D0%BB%D0%BF%D0%B0%D0%BD%D1%8B%2C%20%D1%81%D1%82%D1%80%D0%B5%D0%BB%D0%BA%D0%B0%20%D0%BA%20%D0%B2%D0%B8%D0%B0%D0%B4%D1%83%D0%BA%D1%83%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg
10.68.;556;58 км 120м трасса А-120 (Южное полукольцо), д. Войсковицы, АЗС =Газпромнефть=;В СПб;29.965865, 59.522509;А, Б;http://elvispiter.ru/images/58%20%D0%BA%D0%BC%20120%D0%BC%20%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%90-120%20%28%D0%AE%D0%B6%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%BE%D0%BB%D1%83%D0%BA%D0%BE%D0%BB%D1%8C%D1%86%D0%BE%29%2C%20%D0%B4.%D0%92%D0%BE%D0%B8%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D1%86%D1%8B%2C%20%D0%90%D0%97%D0%A1%20%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC%D0%BD%D0%B5%D1%84%D1%82%D1%8C%20%D0%90.jpg, http://elvispiter.ru/images/58%20%D0%BA%D0%BC%20120%D0%BC%20%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%90-120%20%28%D0%AE%D0%B6%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%BE%D0%BB%D1%83%D0%BA%D0%BE%D0%BB%D1%8C%D1%86%D0%BE%29%2C%20%D0%B4.%20%D0%92%D0%BE%D0%B9%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D1%86%D1%8B%2C%20%D0%90%D0%97%D0%A1%20%3D%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC%D0%BD%D0%B5%D1%84%D1%82%D1%8C%3D%20%D0%91.jpg
10.69.;563;д. Войсковицы, АЗС =Газпромнефть=,  200 м от трассы А-120 (Южное полукольцо);В СПб;29.959656, 59.522313;А, Б;http://elvispiter.ru/images/%2810.69%20%D0%90%29%20%D0%B4.%20%D0%92%D0%BE%D0%B9%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D1%86%D1%8B%2C%20%D0%90%D0%97%D0%A1%20%3D%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC%D0%BD%D0%B5%D1%84%D1%82%D1%8C%3D%2C%20%20200%20%D0%BC%20%D0%BE%D1%82%20%D1%82%D1%80%D0%B0%D1%81%D1%81%D1%8B%20%D0%90-120%20%28%D0%AE%D0%B6%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%BE%D0%BB%D1%83%D0%BA%D0%BE%D0%BB%D1%8C%D1%86%D0%BE%29%20%D0%90.JPG, http://elvispiter.ru/images/%2810.69%20%D0%91%29%20%D0%B4.%20%D0%92%D0%BE%D0%B9%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D1%86%D1%8B%2C%20%D0%90%D0%97%D0%A1%20%3D%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC%D0%BD%D0%B5%D1%84%D1%82%D1%8C%3D%2C%20%20200%20%D0%BC%20%D0%BE%D1%82%20%D1%82%D1%80%D0%B0%D1%81%D1%81%D1%8B%20%D0%90-120%20%28%D0%AE%D0%B6%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%BE%D0%BB%D1%83%D0%BA%D0%BE%D0%BB%D1%8C%D1%86%D0%BE%29%20%D0%91.JPG
10.63.;499;55 км 500м, Киевское шоссе, д. Лядино, 500м от гатчинской объездной;В СПб;30.052901, 59.508692;А, Б;http://elvispiter.ru/images/%D0%94%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%9B%D1%8F%D0%B4%D0%B8%D0%BD%D0%BE%2055%2C500%D0%BA%D0%BC%20%D0%90%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG, http://elvispiter.ru/images/%D0%94%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%9B%D1%8F%D0%B4%D0%B8%D0%BD%D0%BE%2055%2C500%D0%BA%D0%BC%20%D0%91%20%D0%B2%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG
10.64.;500;55 км 700м, Киевское шоссе, д. Лядино, у д. 28, 700м от гатчинской объездной;Из СПб;30.051847, 59.507351;А, Б;http://elvispiter.ru/images/%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%9B%D1%8F%D0%B4%D0%B8%D0%BD%D0%BE%20%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%20%D0%B4.28%20%20%D0%90%20%D0%B2%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG, http://elvispiter.ru/images/%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%9B%D1%8F%D0%B4%D0%B8%D0%BD%D0%BE%20%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%20%D0%B4.28%20%D0%91%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG
10.32.;87;63 км 200 м, Спб-Псков, п. Никольское;Из СПб;29.984776, 59.445571;А, Б;http://elvispiter.ru/images/63%D0%B0.jpg, http://elvispiter.ru/images/63.jpg
10.49.;328;65 км 800 м, Киевское шосс, п. Н. Колено, в СПб;Из СПб;29.9797, 59.4231;А, Б;http://elvispiter.ru/images/65%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%2C%20%D0%BF.%20%D0%9D.%20%D0%9A%D0%BE%D0%BB%D0%B5%D0%BD%D0%BE%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%20%D0%90.jpg, http://elvispiter.ru/images/65.jpg
10.40.;88;73 км 300 м, Киевское шоссе;Из СПб;29.961841, 59.355237;А, Б;http://elvispiter.ru/images/73%20%D0%BA%D0%BC%20300%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%20%D0%90.jpg, http://elvispiter.ru/images/73.jpg
10.19.;89;п. Выра, 74 км Киевское  шоссе, у дома 25а, музей "Домик станционного смотрителя";Из СПб;29.960371, 59.349495;А, Б;http://elvispiter.ru/images/10.19_a.jpg, http://elvispiter.ru/images/10.19_b.jpg
10.61.;459;75 км 800 м, Киевское шоссе, п.Выра / Рождествено АЗС Роснефть;Из СПб;29.956193, 59.335459;А, Б;http://elvispiter.ru/images/75%D0%BA%D0%BC%20800%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BF.%D0%92%D1%8B%D1%80%D0%B0%20%D0%A0%D0%BE%D0%B6%D0%B4%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BE%2C%20%D0%90%D0%97%D0%A1%20%D0%A0%D0%BE%D1%81%D0%BD%D0%B5%D1%84%D1%82%D1%8C%20%D0%90.jpg, http://elvispiter.ru/images/75%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%20%282%29.jpg
10.22.;90;79 км, Киевское шоссе, д. Рождествено, поворот на п. Батово;В СПб;29.942303, 59.306934;А, Б;http://elvispiter.ru/images/79%20%D0%BA%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.%20%D0%A0%D0%BE%D0%B6%D0%B4%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BE%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BD%D0%B0%20%D0%BF.%20%D0%91%D0%B0%D1%82%D0%BE%D0%B2%D0%BE%20%D0%90.JPG, http://elvispiter.ru/images/79%20%D0%BA%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.%20%D0%A0%D0%BE%D0%B6%D0%B4%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BE%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BD%D0%B0%20%D0%BF.%20%D0%91%D0%B0%D1%82%D0%BE%D0%B2%D0%BE%20%D0%91.JPG
